Year,Month,Province,District,Subscribers
2025,Junho,Gaza,Guijá,52720.0
2025,Junho,Gaza,Limpopo,90462.0
2025,Junho,Gaza,Mabalane,18536.0
2025,Junho,Gaza,Manjacaze,108155.0
2025,Junho,Gaza,Mapai,22285.0
2025,Junho,Gaza,Massangena,9479.0
2025,Junho,Gaza,Massingir,14918.0
2025,Junho,Inhambane,Cidade de Inhambane,142499.0
2025,Junho,Inhambane,Cidade de Maxixe,165761.0
2025,Junho,Inhambane,Funhaloro,20653.0
2025,Junho,Inhambane,Govuro,41926.0
2025,Junho,Inhambane,Homoine,67093.0
2025,Junho,Inhambane,Inharrime,100043.0
2025,Junho,Inhambane,Inhassoro,61072.0
2025,Junho,Inhambane,Jangamo,69844.0
2025,Junho,Inhambane,Mabote,27906.0
2025,Junho,Inhambane,Massinga,179335.0
2025,Junho,Inhambane,Morrumbene,71196.0
2025,Junho,Inhambane,Panda,25391.0
2025,Junho,Inhambane,Vilankulo,129788.0
2025,Junho,Inhambane,Zavala (Quissico),98332.0
2025,Junho,Manica,Bárue,162521.0
2025,Junho,Manica,Cidade de Chimoio,682345.0
2025,Junho,Manica,Gondola,187798.0
2025,Junho,Manica,Guro,57481.0
2025,Junho,Manica,Macate,32307.0
2025,Junho,Manica,Machaze,41166.0
2025,Junho,Manica,Macossa,22670.0
2025,Junho,Manica,Manica,212989.0
2025,Junho,Manica,Mossurize,46664.0
2025,Junho,Manica,Sussundenga,98008.0
2025,Junho,Manica,Tambara,24984.0
2025,Junho,Manica,Vanduzi,98592.0
2025,Junho,Nampula,Angoche,416963.0
2025,Junho,Nampula,Cidade de Nacala-Porto,515338.0
2025,Junho,Nampula,Cidade de Nampula,1582594.0
2025,Junho,Nampula,Ilha de Moçambique,73557.0
2025,Junho,Nampula,Lalaua,31088.0
2025,Junho,Nampula,Larde,10944.0
2025,Junho,Nampula,Liupo,12477.0
2025,Junho,Nampula,Malema,100382.0
2025,Junho,Nampula,Meconta (Namialo),524528.0
2025,Junho,Nampula,Mecuburi,72241.0
2025,Junho,Nampula,Memba,125057.0
2025,Junho,Nampula,Mogincual,92205.0
2025,Junho,Nampula,Mogovolas,150872.0
2025,Junho,Nampula,Moma,205352.0
2025,Junho,Nampula,Monapo,174624.0
2025,Junho,Nampula,Mossuril,65927.0
2025,Junho,Nampula,Muecate,63754.0
2025,Junho,Nampula,Murrupula,94162.0
2025,Junho,Nampula,Nacala-Velha,47630.0
2025,Junho,Nampula,Nacaroa,64604.0
2025,Junho,Nampula,Namapa-Erati,110321.0
2025,Junho,Nampula,Rapale-Nampula,133508.0
2025,Junho,Nampula,Ribaué,125132.0
2025,Junho,Niassa,Chimbunhila,49170.0
2025,Junho,Niassa,Cidade de Lichinga,363072.0
2025,Junho,Niassa,Cuamba,219995.0
2025,Junho,Niassa,Lago,70666.0
2025,Junho,Niassa,Mandimba,126963.0
2025,Junho,Niassa,Manjune,29749.0
2025,Junho,Niassa,Marrupa,43620.0
2025,Junho,Niassa,Mavago,15784.0
2025,Junho,Niassa,Maúa,45845.0
2025,Junho,Niassa,Mecanhelas,91384.0
2025,Junho,Niassa,Mecula,9575.0
2025,Junho,Niassa,Metarica,31088.0
2025,Junho,Niassa,Muembe,27878.0
2025,Junho,Niassa,Nipepe,22551.0
2025,Junho,Niassa,N´gauma,31114.0
2025,Junho,Niassa,Sanga,62990.0
2025,Junho,Província de Maputo,Boane,411824.0
2025,Junho,Província de Maputo,Cidade da Matola,1578053.0
2025,Junho,Província de Maputo,Cidade de Maputo,2204502.0
2025,Junho,Província de Maputo,Magude,47444.0
2025,Junho,Província de Maputo,Manhiça,215089.0
2025,Junho,Província de Maputo,Marracuene,308385.0
2025,Junho,Província de Maputo,Matutuíne,49398.0
2025,Junho,Província de Maputo,Moamba,130234.0
2025,Junho,Província de Maputo,Namaacha,37058.0
2025,Junho,Sofala,Buzi,85415.0
2025,Junho,Sofala,Caia,157248.0
2025,Junho,Sofala,Chemba,38063.0
2025,Junho,Sofala,Cheringoma,37401.0
2025,Junho,Sofala,Chibabava,54877.0
2025,Junho,Sofala,Cidade da Beira,966421.0
2025,Junho,Sofala,Dondo,209009.0
2025,Junho,Sofala,Gorongoza,115515.0
2025,Junho,Sofala,Machanga,21786.0
2025,Junho,Sofala,Maringue,65816.0
2025,Junho,Sofala,Marromeu,92155.0
2025,Junho,Sofala,Muanza,19632.0
2025,Junho,Sofala,Nhamatanda,157226.0
2025,Junho,Tete,Angónia,226750.0
2025,Junho,Tete,Cahora-Bassa,118653.0
2025,Junho,Tete,Changara,103665.0
2025,Junho,Tete,Chifunde,32091.0
2025,Junho,Tete,Chiuta,40733.0
2025,Junho,Tete,Cidade de Tete,534073.0
2025,Junho,Tete,Doa,27470.0
2025,Junho,Tete,Macanga,80798.0
2025,Junho,Tete,Marara,44392.0
2025,Junho,Tete,Maravia,11833.0
2025,Junho,Tete,Moatize,206074.0
2025,Junho,Tete,Mutarara,50492.0
2025,Junho,Tete,Mágoe,36340.0
2025,Junho,Tete,Tsangano,80260.0
2025,Junho,Tete,Zumbo,10073.0
2025,Junho,Zambézia,Alto Molócuè,208147.0
2025,Junho,Zambézia,Chinde,28670.0
2025,Junho,Zambézia,Cidade de Quelimane,464621.0
2025,Junho,Zambézia,Derre,16230.0
2025,Junho,Zambézia,Gilé,105344.0
2025,Junho,Zambézia,Gurúè,234296.0
2025,Junho,Zambézia,Ile,91438.0
2025,Junho,Zambézia,Inhassunge,36979.0
2025,Junho,Zambézia,Luabo,14409.0
2025,Junho,Zambézia,Lugela,84519.0
2025,Junho,Zambézia,Maganja da Costa,106049.0
2025,Junho,Zambézia,Milange,259218.0
2025,Junho,Zambézia,Mocuba,306523.0
2025,Junho,Zambézia,Mocubela,19970.0
2025,Junho,Zambézia,Molumbo,99777.0
2025,Junho,Zambézia,Mopeia,76680.0
2025,Junho,Zambézia,Morrumbala,129307.0
2025,Junho,Zambézia,Mulevala,67920.0
2025,Junho,Zambézia,Namacurra,91690.0
2025,Junho,Zambézia,Namarroi,65783.0
2025,Junho,Zambézia,Nicoadala,140614.0
2025,Junho,Zambézia,Pebane,108425.0
2025,Maio,Cabo Delgado,Ancuabe,100173.0
2025,Maio,Cabo Delgado,Balama,76559.0
2025,Maio,Cabo Delgado,Chiúre,129784.0
2025,Maio,Cabo Delgado,Cidade de Pemba,337148.0
2025,Maio,Cabo Delgado,Ibo,9608.0
2025,Maio,Cabo Delgado,Macomia,44500.0
2025,Maio,Cabo Delgado,Mecufi,19330.0
2025,Maio,Cabo Delgado,Meluco,14109.0
2025,Maio,Cabo Delgado,Mocimboa da Praia,88214.0
2025,Maio,Cabo Delgado,Montepuez,212524.0
2025,Maio,Cabo Delgado,Mueda,132837.0
2025,Maio,Cabo Delgado,Muidumbe,25054.0
2025,Maio,Cabo Delgado,Namuno,72101.0
2025,Maio,Cabo Delgado,Nangade,41630.0
2025,Maio,Cabo Delgado,Palma,67214.0
2025,Maio,Cabo Delgado,Pemba-Metuge,81573.0
2025,Maio,Cabo Delgado,Quissanga,12970.0
2025,Maio,Gaza,Bilene-Macia,198563.0
2025,Maio,Gaza,Chibuto,167878.0
2025,Maio,Gaza,Chicualacuala,17296.0
2025,Maio,Gaza,Chigubo,10106.0
2025,Maio,Gaza,Chonguene,107332.0
2025,Maio,Gaza,Chókwè,181931.0
2025,Maio,Gaza,Cidade de Xai-Xai,194190.0
2025,Maio,Gaza,Guijá,54555.0
2025,Maio,Gaza,Limpopo,94928.0
2025,Maio,Gaza,Mabalane,18504.0
2025,Maio,Gaza,Manjacaze,109927.0
2025,Maio,Gaza,Mapai,22554.0
2025,Maio,Gaza,Massangena,9128.0
2025,Maio,Gaza,Massingir,14875.0
2025,Maio,Inhambane,Cidade de Inhambane,125594.0
2025,Maio,Inhambane,Cidade de Maxixe,158661.0
2025,Maio,Inhambane,Funhaloro,20266.0
2025,Maio,Inhambane,Govuro,39213.0
2025,Maio,Inhambane,Homoine,65613.0
2025,Maio,Inhambane,Inharrime,95262.0
2025,Maio,Inhambane,Inhassoro,60890.0
2025,Maio,Inhambane,Jangamo,75293.0
2025,Maio,Inhambane,Mabote,27381.0
2025,Maio,Inhambane,Massinga,179689.0
2025,Maio,Inhambane,Morrumbene,77355.0
2025,Maio,Inhambane,Panda,28407.0
2025,Maio,Inhambane,Vilankulo,140556.0
2025,Maio,Inhambane,Zavala (Quissico),110300.0
2025,Maio,Manica,Bárue,149089.0
2025,Maio,Manica,Cidade de Chimoio,630297.0
2025,Maio,Manica,Gondola,189235.0
2025,Maio,Manica,Guro,57056.0
2025,Maio,Manica,Macate,32193.0
2025,Maio,Manica,Machaze,39827.0
2025,Maio,Manica,Macossa,22170.0
2025,Maio,Manica,Manica,208225.0
2025,Maio,Manica,Mossurize,46583.0
2025,Maio,Manica,Sussundenga,105067.0
2025,Maio,Manica,Tambara,24993.0
2025,Maio,Manica,Vanduzi,109355.0
2025,Maio,Nampula,Angoche,391073.0
2025,Maio,Nampula,Cidade de Nacala-Porto,501919.0
2025,Maio,Nampula,Cidade de Nampula,1539000.0
2025,Maio,Nampula,Ilha de Moçambique,70004.0
2025,Maio,Nampula,Lalaua,28640.0
2025,Maio,Nampula,Larde,9738.0
2025,Maio,Nampula,Liupo,10041.0
2025,Maio,Nampula,Malema,96468.0
2025,Maio,Nampula,Meconta (Namialo),549130.0
2025,Maio,Nampula,Mecuburi,69827.0
2025,Maio,Nampula,Memba,121571.0
2025,Maio,Nampula,Mogincual,95730.0
2025,Maio,Nampula,Mogovolas,149331.0
2025,Maio,Nampula,Moma,202903.0
2025,Maio,Nampula,Monapo,187033.0
2025,Maio,Nampula,Mossuril,76512.0
2025,Maio,Nampula,Muecate,63639.0
2025,Maio,Nampula,Murrupula,98086.0
2025,Maio,Nampula,Nacala-Velha,53347.0
2025,Maio,Nampula,Nacaroa,62956.0
2025,Maio,Nampula,Namapa-Erati,111262.0
2025,Maio,Nampula,Rapale-Nampula,135660.0
2025,Maio,Nampula,Ribaué,132609.0
2025,Maio,Niassa,Chimbunhila,41382.0
2025,Maio,Niassa,Cidade de Lichinga,350111.0
2025,Maio,Niassa,Cuamba,211558.0
2025,Maio,Niassa,Lago,67267.0
2025,Maio,Niassa,Mandimba,126730.0
2025,Maio,Niassa,Manjune,28517.0
2025,Maio,Niassa,Marrupa,43042.0
2025,Maio,Niassa,Mavago,14901.0
2025,Maio,Niassa,Maúa,45540.0
2025,Maio,Niassa,Mecanhelas,88818.0
2025,Maio,Niassa,Mecula,9273.0
2025,Maio,Niassa,Metarica,31244.0
2025,Maio,Niassa,Muembe,27568.0
2025,Maio,Niassa,Nipepe,23302.0
2025,Maio,Niassa,N´gauma,31362.0
2025,Maio,Niassa,Sanga,65360.0
2025,Maio,Província de Maputo,Boane,371221.0
2025,Maio,Província de Maputo,Cidade da Matola,1569818.0
2025,Maio,Província de Maputo,Cidade de Maputo,2129868.0
2025,Maio,Província de Maputo,Magude,49384.0
2025,Maio,Província de Maputo,Manhiça,225665.0
2025,Maio,Província de Maputo,Marracuene,336069.0
2025,Maio,Província de Maputo,Matutuíne,57228.0
2025,Maio,Província de Maputo,Moamba,166606.0
2025,Maio,Província de Maputo,Namaacha,42724.0
2025,Maio,Sofala,Buzi,77456.0
2025,Maio,Sofala,Caia,135251.0
2025,Maio,Sofala,Chemba,34346.0
2025,Maio,Sofala,Cheringoma,34565.0
2025,Maio,Sofala,Chibabava,47989.0
2025,Maio,Sofala,Cidade da Beira,893581.0
2025,Maio,Sofala,Dondo,213604.0
2025,Maio,Sofala,Gorongoza,111018.0
2025,Maio,Sofala,Machanga,22442.0
2025,Maio,Sofala,Maringue,62599.0
2025,Maio,Sofala,Marromeu,94217.0
2025,Maio,Sofala,Muanza,19947.0
2025,Maio,Sofala,Nhamatanda,173789.0
2025,Maio,Tete,Angónia,193667.0
2025,Maio,Tete,Cahora-Bassa,107573.0
2025,Maio,Tete,Changara,93623.0
2025,Maio,Tete,Chifunde,28727.0
2025,Maio,Tete,Chiuta,37136.0
2025,Maio,Tete,Cidade de Tete,533276.0
2025,Maio,Tete,Doa,25750.0
2025,Maio,Tete,Macanga,78378.0
2025,Maio,Tete,Marara,49453.0
2025,Maio,Tete,Maravia,12157.0
2025,Maio,Tete,Moatize,225198.0
2025,Maio,Tete,Mutarara,54695.0
2025,Maio,Tete,Mágoe,36599.0
2025,Maio,Tete,Tsangano,78205.0
2025,Maio,Tete,Zumbo,10218.0
2025,Maio,Zambézia,Alto Molócuè,193658.0
2025,Maio,Zambézia,Chinde,26359.0
2025,Maio,Zambézia,Cidade de Quelimane,455686.0
2025,Maio,Zambézia,Derre,14661.0
2025,Maio,Zambézia,Gilé,102887.0
2025,Maio,Zambézia,Gurúè,231582.0
2025,Maio,Zambézia,Ile,90475.0
2025,Maio,Zambézia,Inhassunge,37477.0
2025,Maio,Zambézia,Luabo,14691.0
2025,Maio,Zambézia,Lugela,83489.0
2025,Maio,Zambézia,Maganja da Costa,106204.0
2025,Maio,Zambézia,Milange,267655.0
2025,Maio,Zambézia,Mocuba,324691.0
2025,Maio,Zambézia,Mocubela,21282.0
2025,Maio,Zambézia,Molumbo,99105.0
2025,Maio,Zambézia,Mopeia,82015.0
2025,Maio,Zambézia,Morrumbala,132608.0
2025,Maio,Zambézia,Mulevala,70466.0
2025,Maio,Zambézia,Namacurra,95029.0
2025,Maio,Zambézia,Namarroi,66731.0
2025,Maio,Zambézia,Nicoadala,154286.0
2025,Maio,Zambézia,Pebane,109729.0
2025,Março,Cabo Delgado,Ancuabe,93947.0
2025,Março,Cabo Delgado,Balama,68361.0
2025,Março,Cabo Delgado,Chiúre,115183.0
2025,Março,Cabo Delgado,Cidade de Pemba,330681.0
2025,Março,Cabo Delgado,Ibo,9723.0
2025,Março,Cabo Delgado,Macomia,44263.0
2025,Março,Cabo Delgado,Mecufi,19303.0
2025,Março,Cabo Delgado,Meluco,14241.0
2025,Março,Cabo Delgado,Mocimboa da Praia,87737.0
2025,Março,Cabo Delgado,Montepuez,203013.0
2025,Março,Cabo Delgado,Mueda,129347.0
2025,Março,Cabo Delgado,Muidumbe,23498.0
2025,Março,Cabo Delgado,Namuno,63129.0
2025,Março,Cabo Delgado,Nangade,40746.0
2025,Março,Cabo Delgado,Palma,65345.0
2025,Março,Cabo Delgado,Pemba-Metuge,77322.0
2025,Março,Cabo Delgado,Quissanga,12241.0
2025,Março,Gaza,Bilene-Macia,186421.0
2025,Março,Gaza,Chibuto,157457.0
2025,Março,Gaza,Chicualacuala,16603.0
2025,Março,Gaza,Chigubo,9411.0
2025,Março,Gaza,Chonguene,102086.0
2025,Março,Gaza,Chókwè,167107.0
2025,Março,Gaza,Cidade de Xai-Xai,184775.0
2025,Março,Gaza,Guijá,51380.0
2025,Março,Gaza,Limpopo,94541.0
2025,Março,Gaza,Mabalane,17723.0
2025,Março,Gaza,Manjacaze,106422.0
2025,Março,Gaza,Mapai,22157.0
2025,Março,Gaza,Massangena,8669.0
2025,Março,Gaza,Massingir,14034.0
2025,Março,Inhambane,Cidade de Inhambane,117944.0
2025,Março,Inhambane,Cidade de Maxixe,156396.0
2025,Março,Inhambane,Funhaloro,19213.0
2025,Março,Inhambane,Govuro,36405.0
2025,Março,Inhambane,Homoine,61165.0
2025,Março,Inhambane,Inharrime,93245.0
2025,Março,Inhambane,Inhassoro,57328.0
2025,Março,Inhambane,Jangamo,72851.0
2025,Março,Inhambane,Mabote,24793.0
2025,Março,Inhambane,Massinga,174953.0
2025,Março,Inhambane,Morrumbene,75709.0
2025,Março,Inhambane,Panda,27962.0
2025,Março,Inhambane,Vilankulo,138107.0
2025,Março,Inhambane,Zavala (Quissico),108216.0
2025,Março,Manica,Bárue,139920.0
2025,Março,Manica,Cidade de Chimoio,603808.0
2025,Março,Manica,Gondola,182728.0
2025,Março,Manica,Guro,56254.0
2025,Março,Manica,Macate,29308.0
2025,Março,Manica,Machaze,37364.0
2025,Março,Manica,Macossa,20159.0
2025,Março,Manica,Manica,200668.0
2025,Março,Manica,Mossurize,42944.0
2025,Março,Manica,Sussundenga,101988.0
2025,Março,Manica,Tambara,23320.0
2025,Março,Manica,Vanduzi,106437.0
2025,Março,Nampula,Angoche,380091.0
2025,Março,Nampula,Cidade de Nacala-Porto,490855.0
2025,Março,Nampula,Cidade de Nampula,1482284.0
2025,Março,Nampula,Ilha de Moçambique,70530.0
2025,Março,Nampula,Lalaua,24524.0
2025,Março,Nampula,Larde,5351.0
2025,Março,Nampula,Liupo,9000.0
2025,Março,Nampula,Malema,91284.0
2025,Março,Nampula,Meconta (Namialo),520694.0
2025,Março,Nampula,Mecuburi,63592.0
2025,Março,Nampula,Memba,106860.0
2025,Março,Nampula,Mogincual,93892.0
2025,Março,Nampula,Mogovolas,134309.0
2025,Março,Nampula,Moma,192808.0
2025,Março,Nampula,Monapo,178380.0
2025,Março,Nampula,Mossuril,77672.0
2025,Março,Nampula,Muecate,59980.0
2025,Março,Nampula,Murrupula,94254.0
2025,Março,Nampula,Nacala-Velha,47911.0
2025,Março,Nampula,Nacaroa,56784.0
2025,Março,Nampula,Namapa-Erati,101837.0
2025,Março,Nampula,Rapale-Nampula,120921.0
2025,Março,Nampula,Ribaué,123614.0
2025,Março,Niassa,Chimbunhila,40100.0
2025,Março,Niassa,Cidade de Lichinga,347690.0
2025,Março,Niassa,Cuamba,197608.0
2025,Março,Niassa,Lago,62298.0
2025,Março,Niassa,Mandimba,125792.0
2025,Março,Niassa,Manjune,26447.0
2025,Março,Niassa,Marrupa,40867.0
2025,Março,Niassa,Mavago,14118.0
2025,Março,Niassa,Maúa,42995.0
2025,Março,Niassa,Mecanhelas,80321.0
2025,Março,Niassa,Mecula,8772.0
2025,Março,Niassa,Metarica,29446.0
2025,Março,Niassa,Muembe,26742.0
2025,Março,Niassa,Nipepe,22145.0
2025,Março,Niassa,N´gauma,28159.0
2025,Março,Niassa,Sanga,61609.0
2025,Março,Província de Maputo,Boane,359627.0
2025,Março,Província de Maputo,Cidade da Matola,1644987.0
2025,Março,Província de Maputo,Cidade de Maputo,2032207.0
2025,Março,Província de Maputo,Magude,43005.0
2025,Março,Província de Maputo,Manhiça,195890.0
2025,Março,Província de Maputo,Marracuene,314046.0
2025,Março,Província de Maputo,Matutuíne,53448.0
2025,Março,Província de Maputo,Moamba,144248.0
2025,Março,Província de Maputo,Namaacha,39023.0
2025,Março,Sofala,Buzi,71626.0
2025,Março,Sofala,Caia,135223.0
2025,Março,Sofala,Chemba,33527.0
2025,Março,Sofala,Cheringoma,33482.0
2025,Março,Sofala,Chibabava,47447.0
2025,Março,Sofala,Cidade da Beira,868631.0
2025,Março,Sofala,Dondo,214005.0
2025,Março,Sofala,Gorongoza,106681.0
2025,Março,Sofala,Machanga,19981.0
2025,Março,Sofala,Maringue,59228.0
2025,Março,Sofala,Marromeu,88651.0
2025,Março,Sofala,Muanza,19247.0
2025,Março,Sofala,Nhamatanda,173353.0
2025,Março,Tete,Angónia,177867.5
2025,Março,Tete,Cahora-Bassa,106171.0
2025,Março,Tete,Changara,86470.0
2025,Março,Tete,Chifunde,25382.0
2025,Março,Tete,Chiuta,36759.0
2025,Março,Tete,Cidade de Tete,516448.0
2025,Março,Tete,Doa,23431.0
2025,Março,Tete,Macanga,71888.0
2025,Março,Tete,Marara,48139.0
2025,Março,Tete,Maravia,11830.0
2025,Março,Tete,Moatize,218839.0
2025,Março,Tete,Mutarara,53835.0
2025,Março,Tete,Mágoe,36319.0
2025,Março,Tete,Tsangano,67513.0
2025,Março,Tete,Zumbo,9384.0
2025,Março,Zambézia,Alto Molócuè,182096.0
2025,Março,Zambézia,Chinde,24243.0
2025,Março,Zambézia,Cidade de Quelimane,448365.0
2025,Março,Zambézia,Derre,15274.0
2025,Março,Zambézia,Gilé,97074.0
2025,Março,Zambézia,Gurúè,214218.0
2025,Março,Zambézia,Ile,84832.0
2025,Março,Zambézia,Inhassunge,35169.0
2025,Março,Zambézia,Luabo,14943.0
2025,Março,Zambézia,Lugela,77749.0
2025,Março,Zambézia,Maganja da Costa,102387.0
2025,Março,Zambézia,Milange,254660.0
2025,Março,Zambézia,Mocuba,312176.0
2025,Março,Zambézia,Mocubela,20921.0
2025,Março,Zambézia,Molumbo,89226.0
2025,Março,Zambézia,Mopeia,80728.0
2025,Março,Zambézia,Morrumbala,128829.0
2025,Março,Zambézia,Mulevala,66544.0
2025,Março,Zambézia,Namacurra,92830.0
2025,Março,Zambézia,Namarroi,58896.0
2025,Março,Zambézia,Nicoadala,148419.0
2025,Março,Zambézia,Pebane,103989.0
2025,Novembro,Cabo Delgado,Ancuabe,128182.0
2025,Novembro,Cabo Delgado,Balama,108850.0
2025,Novembro,Cabo Delgado,Chiúre,175388.0
2025,Novembro,Cabo Delgado,Cidade de Pemba,320650.0
2025,Novembro,Cabo Delgado,Ibo,11687.0
2025,Novembro,Cabo Delgado,Macomia,52491.0
2025,Novembro,Cabo Delgado,Mecufi,29540.0
2025,Novembro,Cabo Delgado,Meluco,16757.0
2025,Novembro,Cabo Delgado,Mocimboa da Praia,79796.0
2025,Novembro,Cabo Delgado,Montepuez,233773.0
2025,Novembro,Cabo Delgado,Mueda,156035.0
2025,Novembro,Cabo Delgado,Muidumbe,30494.0
2025,Novembro,Cabo Delgado,Namuno,90433.0
2025,Novembro,Cabo Delgado,Nangade,49197.0
2025,Novembro,Cabo Delgado,Palma,70000.0
2025,Novembro,Cabo Delgado,Pemba-Metuge,104589.0
2025,Novembro,Cabo Delgado,Quissanga,19705.0
2025,Novembro,Gaza,Bilene-Macia,249211.0
2025,Novembro,Gaza,Chibuto,213626.0
2025,Novembro,Gaza,Chicualacuala,20777.0
2025,Novembro,Gaza,Chigubo,12305.0
2025,Novembro,Gaza,Chonguene,142374.0
2025,Novembro,Gaza,Chókwè,210677.0
2025,Novembro,Gaza,Cidade de Xai-Xai,199043.0
2025,Novembro,Gaza,Guijá,59222.0
2025,Novembro,Gaza,Limpopo,98772.0
2025,Novembro,Gaza,Mabalane,20676.0
2025,Novembro,Gaza,Manjacaze,106164.0
2025,Novembro,Gaza,Mapai,25343.0
2025,Novembro,Gaza,Massangena,11162.0
2025,Novembro,Gaza,Massingir,16936.0
2025,Novembro,Inhambane,Cidade de Inhambane,133469.0
2025,Novembro,Inhambane,Cidade de Maxixe,161873.0
2025,Novembro,Inhambane,Funhaloro,24011.0
2025,Novembro,Inhambane,Govuro,45871.0
2025,Novembro,Inhambane,Homoine,75306.0
2025,Novembro,Inhambane,Inharrime,113651.0
2025,Novembro,Inhambane,Inhassoro,65707.0
2025,Novembro,Inhambane,Jangamo,80822.0
2025,Novembro,Inhambane,Mabote,31914.0
2025,Novembro,Inhambane,Massinga,198171.0
2025,Novembro,Inhambane,Morrumbene,77478.0
2025,Novembro,Inhambane,Panda,28312.0
2025,Novembro,Inhambane,Vilankulo,140633.0
2025,Novembro,Inhambane,Zavala (Quissico),111655.0
2025,Novembro,Manica,Bárue,188567.0
2025,Novembro,Manica,Cidade de Chimoio,733409.0
2025,Novembro,Manica,Gondola,207773.0
2025,Novembro,Manica,Guro,62766.0
2025,Novembro,Manica,Macate,37124.0
2025,Novembro,Manica,Machaze,48883.0
2025,Novembro,Manica,Macossa,26106.0
2025,Novembro,Manica,Manica,227596.0
2025,Novembro,Manica,Mossurize,53550.0
2025,Novembro,Manica,Sussundenga,104734.0
2025,Novembro,Manica,Tambara,28280.0
2025,Novembro,Manica,Vanduzi,114746.0
2025,Novembro,Nampula,Angoche,413825.0
2025,Novembro,Nampula,Cidade de Nacala-Porto,560433.0
2025,Novembro,Nampula,Cidade de Nampula,1701801.0
2025,Novembro,Nampula,Ilha de Moçambique,73251.0
2025,Novembro,Nampula,Lalaua,37306.0
2025,Novembro,Nampula,Larde,32402.0
2025,Novembro,Nampula,Liupo,36024.0
2025,Novembro,Nampula,Malema,118787.0
2025,Novembro,Nampula,Meconta (Namialo),500490.0
2025,Novembro,Nampula,Mecuburi,85693.0
2025,Novembro,Nampula,Memba,146804.0
2025,Novembro,Nampula,Mogincual,77655.0
2025,Novembro,Nampula,Mogovolas,165502.0
2025,Novembro,Nampula,Moma,213348.0
2025,Novembro,Nampula,Monapo,185871.0
2025,Novembro,Nampula,Mossuril,75777.0
2025,Novembro,Nampula,Muecate,72625.0
2025,Novembro,Nampula,Murrupula,103448.0
2025,Novembro,Nampula,Nacala-Velha,56205.0
2025,Novembro,Nampula,Nacaroa,72194.0
2025,Novembro,Nampula,Namapa-Erati,137430.0
2025,Novembro,Nampula,Rapale-Nampula,164033.0
2025,Novembro,Nampula,Ribaué,138212.0
2025,Novembro,Niassa,Chimbunhila,53853.0
2025,Novembro,Niassa,Cidade de Lichinga,385018.0
2025,Novembro,Niassa,Cuamba,240461.0
2025,Novembro,Niassa,Lago,83256.0
2025,Novembro,Niassa,Mandimba,128911.0
2025,Novembro,Niassa,Manjune,33710.0
2025,Novembro,Niassa,Marrupa,47958.0
2025,Novembro,Niassa,Mavago,19344.0
2025,Novembro,Niassa,Maúa,54123.0
2025,Novembro,Niassa,Mecanhelas,114343.0
2025,Novembro,Niassa,Mecula,9971.0
2025,Novembro,Niassa,Metarica,35288.0
2025,Novembro,Niassa,Muembe,33803.0
2025,Novembro,Niassa,Nipepe,26177.0
2025,Novembro,Niassa,N´gauma,38875.0
2025,Novembro,Niassa,Sanga,69723.0
2025,Novembro,Província de Maputo,Boane,436181.0
2025,Novembro,Província de Maputo,Cidade da Matola,1547686.0
2025,Novembro,Província de Maputo,Cidade de Maputo,2338990.0
2025,Novembro,Província de Maputo,Magude,55652.0
2025,Novembro,Província de Maputo,Manhiça,238922.0
2025,Novembro,Província de Maputo,Marracuene,325696.0
2025,Novembro,Província de Maputo,Matutuíne,57468.0
2025,Novembro,Província de Maputo,Moamba,159335.0
2025,Novembro,Província de Maputo,Namaacha,42478.0
2025,Novembro,Sofala,Buzi,96138.0
2025,Novembro,Sofala,Caia,177943.0
2025,Novembro,Sofala,Chemba,43258.0
2025,Novembro,Sofala,Cheringoma,43399.0
2025,Novembro,Sofala,Chibabava,66111.0
2025,Novembro,Sofala,Cidade da Beira,1048318.0
2025,Novembro,Sofala,Dondo,218119.0
2025,Novembro,Sofala,Gorongoza,130443.0
2025,Novembro,Sofala,Machanga,26709.0
2025,Novembro,Sofala,Maringue,73210.0
2025,Novembro,Sofala,Marromeu,102679.0
2025,Novembro,Sofala,Muanza,22346.0
2025,Novembro,Sofala,Nhamatanda,170820.0
2025,Novembro,Tete,Angónia,260534.0
2025,Novembro,Tete,Cahora-Bassa,116176.0
2025,Novembro,Tete,Changara,118740.0
2025,Novembro,Tete,Chifunde,39190.0
2025,Novembro,Tete,Chiuta,50936.0
2025,Novembro,Tete,Cidade de Tete,541494.0
2025,Novembro,Tete,Doa,33878.0
2025,Novembro,Tete,Macanga,90967.0
2025,Novembro,Tete,Marara,52200.0
2025,Novembro,Tete,Maravia,12540.0
2025,Novembro,Tete,Moatize,235870.0
2025,Novembro,Tete,Mutarara,61224.0
2025,Novembro,Tete,Mágoe,40603.0
2025,Novembro,Tete,Tsangano,88200.0
2025,Novembro,Tete,Zumbo,14222.0
2025,Novembro,Zambézia,Alto Molócuè,227107.0
2025,Novembro,Zambézia,Chinde,32827.0
2025,Novembro,Zambézia,Cidade de Quelimane,523303.0
2025,Novembro,Zambézia,Derre,17910.0
2025,Novembro,Zambézia,Gilé,121422.0
2025,Novembro,Zambézia,Gurúè,267885.0
2025,Novembro,Zambézia,Ile,112209.0
2025,Novembro,Zambézia,Inhassunge,42384.0
2025,Novembro,Zambézia,Luabo,18078.0
2025,Novembro,Zambézia,Lugela,101843.0
2025,Novembro,Zambézia,Maganja da Costa,119473.0
